image_id,split,label,coverage
COVID-339,train,COVID,0.17763472576530612
COVID-1177,train,COVID,0.2157405931122449
COVID-248,train,COVID,0.20139110331632654
COVID-2974,train,COVID,0.2950414540816326
COVID-3016,train,COVID,0.21609933035714285
COVID-2596,val,COVID,0.24278539540816327
COVID-1367,train,COVID,0.13795440051020408
COVID-1809,train,COVID,0.2031847895408163
COVID-2982,train,COVID,0.15621014030612246
COVID-1508,train,COVID,0.19084821428571427
COVID-14,train,COVID,0.2829041772959184
COVID-2423,train,COVID,0.2659239477040816
COVID-1358,val,COVID,0.2391780931122449
COVID-713,train,COVID,0.2412109375
COVID-2182,train,COVID,0.3721500318877551
COVID-2767,train,COVID,0.2798349808673469
COVID-1115,test,COVID,0.33701371173469385
COVID-2275,train,COVID,0.3016780931122449
COVID-2495,train,COVID,0.1765983737244898
COVID-2706,train,COVID,0.24581473214285715
COVID-2154,train,COVID,0.22610411352040816
COVID-3605,val,COVID,0.30153858418367346
COVID-2603,train,COVID,0.18935347576530612
COVID-1244,train,COVID,0.20095264668367346
COVID-2807,train,COVID,0.30961017219387754
COVID-2141,train,COVID,0.24858498086734693
COVID-1931,train,COVID,0.275211256377551
COVID-360,train,COVID,0.23042889030612246
COVID-2890,val,COVID,0.22433035714285715
COVID-1630,val,COVID,0.36461654974489793
COVID-979,train,COVID,0.18166055484693877
COVID-3266,train,COVID,0.273616868622449
COVID-2429,val,COVID,0.1927216198979592
COVID-2924,test,COVID,0.23274075255102042
COVID-1705,train,COVID,0.17924904336734693
COVID-1718,train,COVID,0.21725526147959184
COVID-1482,test,COVID,0.37490035076530615
COVID-2915,train,COVID,0.24328364158163265
COVID-2111,train,COVID,0.1367984693877551
COVID-3084,val,COVID,0.21384725765306123
COVID-1487,train,COVID,0.3125797193877551
COVID-2277,train,COVID,0.29653619260204084
COVID-2659,train,COVID,0.2846181441326531
COVID-2556,train,COVID,0.1246811224489796
COVID-2916,train,COVID,0.18995137117346939
COVID-2983,train,COVID,0.1494738520408163
COVID-960,train,COVID,0.3120615433673469
COVID-3044,train,COVID,0.3635801977040816
COVID-499,val,COVID,0.23752391581632654
COVID-2968,test,COVID,0.16866629464285715
COVID-1117,train,COVID,0.2217594068877551
COVID-739,train,COVID,0.20487882653061223
COVID-167,train,COVID,0.16093351403061223
COVID-2923,train,COVID,0.2249481823979592
COVID-413,train,COVID,0.23897879464285715
COVID-3153,train,COVID,0.2922512755102041
COVID-3083,train,COVID,0.2255261479591837
COVID-1554,train,COVID,0.300601881377551
COVID-540,train,COVID,0.19577088647959184
COVID-1786,train,COVID,0.2744738520408163
COVID-1245,train,COVID,0.23662707270408162
COVID-1845,train,COVID,0.31961495535714285
COVID-680,train,COVID,0.19971699617346939
COVID-1346,train,COVID,0.2209422831632653
COVID-1222,test,COVID,0.3836296237244898
COVID-2957,train,COVID,0.4123485331632653
COVID-2901,train,COVID,0.23768335459183673
COVID-1831,train,COVID,0.3513034119897959
COVID-2927,test,COVID,0.16930404974489796
COVID-2815,train,COVID,0.2530492665816326
COVID-1378,train,COVID,0.14897560586734693
COVID-1951,train,COVID,0.16549744897959184
COVID-2420,train,COVID,0.1326530612244898
COVID-510,test,COVID,0.22351323341836735
COVID-233,val,COVID,0.13390864158163265
COVID-1771,train,COVID,0.20422114158163265
COVID-1877,val,COVID,0.3586375956632653
COVID-3587,test,COVID,0.28772720025510207
COVID-1194,train,COVID,0.3634008290816326
COVID-838,train,COVID,0.34241470025510207
COVID-1966,train,COVID,0.20527742346938777
COVID-2255,test,COVID,0.23072783801020408
COVID-2301,train,COVID,0.1543765943877551
COVID-1201,train,COVID,0.1630859375
COVID-2316,val,COVID,0.26705994897959184
COVID-2937,train,COVID,0.262515943877551
COVID-3269,train,COVID,0.2731983418367347
COVID-3009,train,COVID,0.19814253826530612
COVID-3045,train,COVID,0.23555086096938777
COVID-1314,train,COVID,0.3359972895408163
COVID-461,train,COVID,0.4494778380102041
COVID-3427,train,COVID,0.261898118622449
COVID-1369,train,COVID,0.14353475765306123
COVID-2943,test,COVID,0.3119419642857143
COVID-298,val,COVID,0.27381616709183676
COVID-2539,train,COVID,0.16583625637755103
COVID-1284,val,COVID,0.2548230229591837
COVID-2298,test,COVID,0.17936862244897958
COVID-101,train,COVID,0.25137515943877553
COVID-525,train,COVID,0.3236607142857143
COVID-1575,test,COVID,0.3632015306122449
COVID-1446,train,COVID,0.25498246173469385
COVID-2582,test,COVID,0.29520089285714285
COVID-2474,train,COVID,0.1978435905612245
COVID-3175,train,COVID,0.18626434948979592
COVID-3125,val,COVID,0.18989158163265307
COVID-2099,train,COVID,0.2710658482142857
COVID-1728,train,COVID,0.1868622448979592
COVID-3432,train,COVID,0.2890027104591837
COVID-3251,train,COVID,0.2910953443877551
COVID-1497,train,COVID,0.3392857142857143
COVID-2452,train,COVID,0.21727519132653061
COVID-2573,train,COVID,0.2602040816326531
COVID-1348,test,COVID,0.34974888392857145
COVID-1827,val,COVID,0.4655811543367347
COVID-3335,train,COVID,0.2364875637755102
COVID-327,val,COVID,0.2213408801020408
COVID-1095,train,COVID,0.16914461096938777
COVID-2464,train,COVID,0.2518933354591837
COVID-164,train,COVID,0.26484773596938777
COVID-1383,train,COVID,0.15148676658163265
COVID-556,test,COVID,0.10919563137755102
COVID-3082,train,COVID,0.1974250637755102
COVID-2945,train,COVID,0.28089126275510207
COVID-1588,train,COVID,0.2512157206632653
COVID-847,train,COVID,0.16396285076530612
COVID-1292,train,COVID,0.3952088647959184
COVID-3458,train,COVID,0.2637515943877551
COVID-1363,train,COVID,0.3154894770408163
COVID-1832,train,COVID,0.28860411352040816
COVID-1617,train,COVID,0.23108657525510204
COVID-923,val,COVID,0.15840242346938777
COVID-854,test,COVID,0.22235730229591838
COVID-2646,train,COVID,0.15367904974489796
COVID-2719,train,COVID,0.18837691326530612
COVID-2994,train,COVID,0.21683673469387754
COVID-3246,test,COVID,0.2999641262755102
COVID-2665,val,COVID,0.2977917729591837
COVID-1057,train,COVID,0.15202487244897958
COVID-1749,test,COVID,0.2105986926020408
COVID-1748,train,COVID,0.19318000637755103
COVID-1816,train,COVID,0.2027861926020408
COVID-862,train,COVID,0.17653858418367346
COVID-3570,train,COVID,0.11609135841836735
COVID-1638,train,COVID,0.2795559630102041
COVID-753,train,COVID,0.24168925382653061
COVID-414,test,COVID,0.3295400191326531
COVID-638,train,COVID,0.25418526785714285
COVID-832,train,COVID,0.24302455357142858
COVID-2972,test,COVID,0.29185267857142855
COVID-663,train,COVID,0.2653858418367347
COVID-3316,train,COVID,0.32533482142857145
COVID-3415,train,COVID,0.2642299107142857
COVID-1118,val,COVID,0.3999521683673469
COVID-2932,train,COVID,0.20300542091836735
COVID-886,train,COVID,0.3408203125
COVID-2271,train,COVID,0.2156608737244898
COVID-808,test,COVID,0.2443797831632653
COVID-2245,train,COVID,0.2086455676020408
COVID-2521,train,COVID,0.2829440369897959
COVID-174,val,COVID,0.23389668367346939
COVID-3048,test,COVID,0.2472297512755102
COVID-1881,val,COVID,0.37264827806122447
COVID-1509,train,COVID,0.267398756377551
COVID-1666,train,COVID,0.22140066964285715
COVID-1590,train,COVID,0.21209343112244897
COVID-3603,train,COVID,0.2158801020408163
COVID-3526,test,COVID,0.1791095344387755
COVID-1110,test,COVID,0.20934311224489796
COVID-32,test,COVID,0.36373963647959184
COVID-3029,train,COVID,0.3851841517857143
COVID-1679,train,COVID,0.2559789540816326
COVID-2676,val,COVID,0.17145647321428573
COVID-1039,train,COVID,0.2427654655612245
COVID-1463,train,COVID,0.17610012755102042
COVID-2743,train,COVID,0.13335060586734693
COVID-2608,train,COVID,0.23800223214285715
COVID-2652,train,COVID,0.23044882015306123
COVID-2520,train,COVID,0.20978156887755103
COVID-33,val,COVID,0.2948022959183674
COVID-1990,val,COVID,0.11182637117346939
COVID-1879,val,COVID,0.25783242984693877
COVID-3494,train,COVID,0.1815609056122449
COVID-576,test,COVID,0.3622249681122449
COVID-2772,train,COVID,0.35451211734693877
COVID-1209,val,COVID,0.22783801020408162
COVID-453,train,COVID,0.20579559948979592
COVID-178,train,COVID,0.2863919005102041
COVID-1558,train,COVID,0.17671795280612246
COVID-98,train,COVID,0.2870296556122449
COVID-293,test,COVID,0.19353874362244897
COVID-3463,test,COVID,0.1905094068877551
COVID-1710,test,COVID,0.3096898915816326
COVID-3066,train,COVID,0.23499282525510204
COVID-2594,train,COVID,0.1524035395408163
COVID-3334,test,COVID,0.20242745535714285
COVID-3438,test,COVID,0.30674027423469385
COVID-1609,train,COVID,0.12250876913265306
COVID-1683,test,COVID,0.2137077487244898
COVID-316,train,COVID,0.2234733737244898
COVID-1520,val,COVID,0.3507453762755102
COVID-804,train,COVID,0.2731983418367347
COVID-2256,train,COVID,0.14311623086734693
COVID-972,test,COVID,0.26143973214285715
COVID-1867,train,COVID,0.33799027423469385
COVID-1411,val,COVID,0.2655054209183674
COVID-805,train,COVID,0.26339285714285715
COVID-1047,train,COVID,0.2245495854591837
COVID-2313,train,COVID,0.20308514030612246
COVID-264,val,COVID,0.23186383928571427
COVID-1566,train,COVID,0.2830436862244898
COVID-3180,train,COVID,0.1895129145408163
COVID-1016,train,COVID,0.24254623724489796
COVID-531,test,COVID,0.11549346301020408
COVID-2311,train,COVID,0.19248246173469388
COVID-803,train,COVID,0.24473852040816327
COVID-1432,train,COVID,0.4114317602040816
COVID-2926,test,COVID,0.1617107780612245
COVID-1863,val,COVID,0.22686144770408162
COVID-573,train,COVID,0.4164341517857143
COVID-1392,val,COVID,0.3035514987244898
COVID-1033,train,COVID,0.22482860331632654
COVID-1093,train,COVID,0.4169921875
COVID-2979,val,COVID,0.20047433035714285
COVID-907,val,COVID,0.2512954400510204
COVID-2425,test,COVID,0.18702168367346939
COVID-2128,train,COVID,0.18534757653061223
COVID-768,train,COVID,0.27004942602040816
COVID-3417,train,COVID,0.23871970663265307
COVID-2911,val,COVID,0.1722138073979592
COVID-1013,train,COVID,0.2510961415816326
COVID-2396,train,COVID,0.15947863520408162
COVID-3555,train,COVID,0.21097735969387754
COVID-2063,test,COVID,0.15726642219387754
COVID-571,train,COVID,0.294742506377551
COVID-259,train,COVID,0.19453523596938777
COVID-3282,test,COVID,0.27260044642857145
COVID-1058,test,COVID,0.22520727040816327
COVID-735,train,COVID,0.2412707270408163
COVID-1410,train,COVID,0.2799545599489796
COVID-3041,train,COVID,0.13913026147959184
COVID-1969,test,COVID,0.2858936543367347
COVID-270,val,COVID,0.45802774234693877
COVID-3581,test,COVID,0.20814732142857142
COVID-542,train,COVID,0.2565967793367347
COVID-2371,train,COVID,0.3247767857142857
COVID-687,train,COVID,0.3888313137755102
COVID-3567,test,COVID,0.17751514668367346
COVID-826,train,COVID,0.3041493941326531
COVID-421,test,COVID,0.2596859056122449
COVID-1787,train,COVID,0.14146205357142858
COVID-141,train,COVID,0.18401227678571427
COVID-2771,test,COVID,0.17685746173469388
COVID-3077,train,COVID,0.23987563775510204
COVID-3202,val,COVID,0.24583466198979592
COVID-472,train,COVID,0.25265066964285715
COVID-3108,train,COVID,0.14783960459183673
COVID-1131,train,COVID,0.39572704081632654
COVID-3387,train,COVID,0.1766780931122449
COVID-1997,train,COVID,0.22066326530612246
COVID-1054,val,COVID,0.3873764349489796
COVID-3502,test,COVID,0.21910873724489796
COVID-3156,test,COVID,0.24930245535714285
COVID-2228,train,COVID,0.18287627551020408
COVID-563,train,COVID,0.2229950573979592
COVID-2850,train,COVID,0.25552056760204084
COVID-2248,val,COVID,0.18973214285714285
COVID-119,train,COVID,0.1929607780612245
COVID-2880,train,COVID,0.15172592474489796
COVID-1939,train,COVID,0.17295121173469388
COVID-300,val,COVID,0.3440688775510204
COVID-3013,test,COVID,0.25320870535714285
COVID-2542,test,COVID,0.26143973214285715
COVID-578,train,COVID,0.2583107461734694
COVID-500,train,COVID,0.23114636479591838
COVID-994,train,COVID,0.23895886479591838
COVID-2977,test,COVID,0.17368861607142858
COVID-3542,train,COVID,0.23600924744897958
COVID-3059,train,COVID,0.19074856505102042
COVID-3488,train,COVID,0.1819794323979592
COVID-575,train,COVID,0.2601841517857143
COVID-3187,train,COVID,0.16776945153061223
COVID-1695,val,COVID,0.1846500318877551
COVID-1400,train,COVID,0.20362324617346939
COVID-3015,train,COVID,0.20442044005102042
COVID-1987,train,COVID,0.28836495535714285
COVID-2227,val,COVID,0.19660794005102042
COVID-818,train,COVID,0.37071508290816324
COVID-2933,train,COVID,0.23493303571428573
COVID-2883,train,COVID,0.2051379145408163
COVID-294,val,COVID,0.352718431122449
COVID-799,train,COVID,0.3198740433673469
COVID-2184,train,COVID,0.2375438456632653
COVID-331,val,COVID,0.3612683354591837
COVID-3136,train,COVID,0.16697225765306123
COVID-1756,train,COVID,0.25868941326530615
COVID-3470,train,COVID,0.22423070790816327
COVID-2687,test,COVID,0.17725605867346939
COVID-819,train,COVID,0.405452806122449
COVID-1900,train,COVID,0.2469108737244898
COVID-2046,train,COVID,0.24485809948979592
COVID-2164,train,COVID,0.25930723852040816
COVID-3096,train,COVID,0.1966876594387755
COVID-2156,train,COVID,0.15696747448979592
COVID-3367,train,COVID,0.18582589285714285
COVID-621,train,COVID,0.22391183035714285
COVID-69,test,COVID,0.3271484375
COVID-312,train,COVID,0.34885204081632654
COVID-797,train,COVID,0.30552455357142855
COVID-2857,train,COVID,0.19463488520408162
COVID-2163,test,COVID,0.20519770408163265
COVID-3160,train,COVID,0.19579081632653061
COVID-1112,test,COVID,0.34249441964285715
COVID-1770,train,COVID,0.27072704081632654
COVID-824,train,COVID,0.1721141581632653
COVID-1415,train,COVID,0.21775350765306123
COVID-1697,val,COVID,0.2507374043367347
COVID-1598,train,COVID,0.32296316964285715
COVID-946,val,COVID,0.3208506058673469
COVID-3228,train,COVID,0.30580357142857145
COVID-2882,train,COVID,0.18421157525510204
COVID-2471,test,COVID,0.1997967155612245
COVID-2375,val,COVID,0.23897879464285715
COVID-677,test,COVID,0.18825733418367346
COVID-2806,train,COVID,0.3090322066326531
COVID-2995,test,COVID,0.23321906887755103
COVID-2735,train,COVID,0.1558514030612245
COVID-1549,train,COVID,0.27738360969387754
COVID-3455,test,COVID,0.31724330357142855
COVID-3293,val,COVID,0.32384008290816324
COVID-3104,train,COVID,0.2275390625
COVID-1650,val,COVID,0.3778698979591837
COVID-2093,train,COVID,0.22799744897959184
COVID-1211,train,COVID,0.40818319515306123
COVID-1808,test,COVID,0.22536670918367346
COVID-368,test,COVID,0.1895328443877551
COVID-3076,train,COVID,0.10493064413265306
COVID-1853,train,COVID,0.35568797831632654
COVID-1151,train,COVID,0.36780532525510207
COVID-3608,train,COVID,0.17898995535714285
COVID-883,train,COVID,0.20850605867346939
COVID-2590,val,COVID,0.18540736607142858
COVID-2267,test,COVID,0.1633250956632653
COVID-3200,train,COVID,0.3343032525510204
COVID-560,train,COVID,0.2069714604591837
COVID-2953,train,COVID,0.23856026785714285
COVID-122,train,COVID,0.18566645408163265
COVID-1079,val,COVID,0.37952407525510207
COVID-2467,val,COVID,0.27040816326530615
COVID-2822,val,COVID,0.2464325573979592
COVID-2159,train,COVID,0.18205915178571427
COVID-2135,train,COVID,0.2105986926020408
COVID-1916,test,COVID,0.14732142857142858
COVID-2308,train,COVID,0.21211336096938777
COVID-275,train,COVID,0.22572544642857142
COVID-1924,val,COVID,0.20497847576530612
COVID-2456,val,COVID,0.27126514668367346
COVID-3402,train,COVID,0.12511957908163265
COVID-431,train,COVID,0.2829639668367347
COVID-559,train,COVID,0.32946029974489793
COVID-3343,train,COVID,0.1750438456632653
COVID-1080,train,COVID,0.1815609056122449
COVID-1587,val,COVID,0.3462013711734694
COVID-1561,test,COVID,0.16507892219387754
COVID-1674,val,COVID,0.31776147959183676
COVID-2143,train,COVID,0.23264110331632654
COVID-755,test,COVID,0.3411391900510204
COVID-3263,train,COVID,0.35094467474489793
COVID-2973,val,COVID,0.20503826530612246
COVID-51,test,COVID,0.35331632653061223
COVID-1002,test,COVID,0.4243064413265306
COVID-632,train,COVID,0.1612922512755102
COVID-1355,val,COVID,0.19714604591836735
COVID-28,test,COVID,0.2242705676020408
COVID-1869,train,COVID,0.20657286352040816
COVID-3184,train,COVID,0.20551658163265307
COVID-2257,train,COVID,0.26419005102040816
COVID-2863,train,COVID,0.24348294005102042
COVID-2565,train,COVID,0.23325892857142858
COVID-2907,train,COVID,0.24025430484693877
COVID-12,val,COVID,0.21619897959183673
COVID-1293,train,COVID,0.20412149234693877
COVID-243,train,COVID,0.23981584821428573
COVID-2351,train,COVID,0.17643893494897958
COVID-11,test,COVID,0.3792051977040816
COVID-884,train,COVID,0.25583944515306123
COVID-1186,train,COVID,0.42271205357142855
COVID-1062,train,COVID,0.2643494897959184
COVID-1141,train,COVID,0.307796556122449
COVID-2258,train,COVID,0.16191007653061223
COVID-733,train,COVID,0.2272999043367347
COVID-3411,val,COVID,0.13779496173469388
COVID-2644,test,COVID,0.15866151147959184
COVID-1584,train,COVID,0.3710140306122449
COVID-63,train,COVID,0.2836415816326531
COVID-2318,train,COVID,0.2435028698979592
COVID-957,train,COVID,0.17787388392857142
COVID-341,train,COVID,0.21667729591836735
COVID-2134,val,COVID,0.29261001275510207
COVID-2660,train,COVID,0.2768654336734694
COVID-2000,train,COVID,0.26321348852040816
COVID-3407,train,COVID,0.1717952806122449
COVID-2613,val,COVID,0.2692920918367347
COVID-1686,val,COVID,0.30331234056122447
COVID-253,train,COVID,0.40433673469387754
COVID-3578,train,COVID,0.255062181122449
COVID-1480,train,COVID,0.28005420918367346
COVID-868,test,COVID,0.2197265625
COVID-1192,train,COVID,0.4324577487244898
COVID-1983,train,COVID,0.22652264030612246
COVID-2270,train,COVID,0.26917251275510207
COVID-2886,train,COVID,0.24938217474489796
COVID-334,train,COVID,0.20930325255102042
COVID-2821,train,COVID,0.2754703443877551
COVID-2384,train,COVID,0.23808195153061223
COVID-2860,test,COVID,0.2993263711734694
COVID-478,train,COVID,0.21432557397959184
COVID-1843,train,COVID,0.49410076530612246
COVID-1193,test,COVID,0.12254862882653061
COVID-2219,train,COVID,0.1976044323979592
COVID-1952,test,COVID,0.1905094068877551
COVID-2075,train,COVID,0.25436463647959184
COVID-2997,test,COVID,0.21428571428571427
COVID-1887,train,COVID,0.3022560586734694
COVID-274,train,COVID,0.14789939413265307
COVID-3366,train,COVID,0.28770727040816324
COVID-2747,val,COVID,0.20772879464285715
COVID-1279,train,COVID,0.41890545280612246
COVID-3487,train,COVID,0.22704081632653061
COVID-737,train,COVID,0.24083227040816327
COVID-325,train,COVID,0.31700414540816324
COVID-944,train,COVID,0.22638313137755103
COVID-742,train,COVID,0.19044961734693877
COVID-3286,train,COVID,0.24176897321428573
COVID-3408,val,COVID,0.2568957270408163
COVID-3122,train,COVID,0.19108737244897958
COVID-2356,train,COVID,0.19331951530612246
COVID-2888,train,COVID,0.1940967793367347
COVID-2717,train,COVID,0.18837691326530612
COVID-1764,test,COVID,0.30277423469387754
COVID-1759,train,COVID,0.23204320790816327
COVID-276,train,COVID,0.16525829081632654
COVID-995,train,COVID,0.12942442602040816
COVID-2711,test,COVID,0.28208705357142855
COVID-25,train,COVID,0.2925302933673469
COVID-2123,test,COVID,0.22486846301020408
COVID-22,train,COVID,0.20880500637755103
COVID-1531,train,COVID,0.21853077168367346
COVID-2867,test,COVID,0.17552216198979592
COVID-2991,train,COVID,0.15070950255102042
COVID-42,test,COVID,0.26321348852040816
COVID-2247,train,COVID,0.1865234375
COVID-2296,train,COVID,0.2614795918367347
COVID-2014,test,COVID,0.1491749043367347
COVID-2990,train,COVID,0.28872369260204084
COVID-695,train,COVID,0.25229193239795916
COVID-3314,train,COVID,0.23401626275510204
COVID-2160,test,COVID,0.14895567602040816
COVID-2457,train,COVID,0.25107621173469385
COVID-3486,val,COVID,0.28170838647959184
COVID-2370,train,COVID,0.30287388392857145
COVID-1239,test,COVID,0.36350047831632654
COVID-456,train,COVID,0.19533242984693877
COVID-1149,train,COVID,0.3076969068877551
COVID-398,train,COVID,0.2612404336734694
COVID-362,train,COVID,0.19640864158163265
COVID-89,train,COVID,0.2570750956632653
COVID-3610,train,COVID,0.17524314413265307
COVID-2212,train,COVID,0.2560188137755102
COVID-1502,train,COVID,0.162109375
COVID-1793,test,COVID,0.15208466198979592
COVID-434,train,COVID,0.2733577806122449
COVID-3393,val,COVID,0.17817283163265307
COVID-1352,train,COVID,0.16942362882653061
COVID-1274,train,COVID,0.3364357461734694
COVID-2492,train,COVID,0.13456632653061223
COVID-2831,val,COVID,0.19001116071428573
COVID-1628,val,COVID,0.34394929846938777
COVID-2796,val,COVID,0.2960578762755102
COVID-597,train,COVID,0.4217554209183674
COVID-3085,train,COVID,0.30404974489795916
COVID-1307,train,COVID,0.17835220025510204
COVID-2140,train,COVID,0.18616470025510204
COVID-322,train,COVID,0.4133250956632653
COVID-1263,train,COVID,0.2279376594387755
COVID-2789,train,COVID,0.2758091517857143
COVID-3505,train,COVID,0.20625398596938777
COVID-3598,test,COVID,0.16906489158163265
COVID-1875,train,COVID,0.3411192602040816
COVID-2449,train,COVID,0.17759486607142858
COVID-2068,train,COVID,0.27622767857142855
COVID-850,train,COVID,0.17295121173469388
COVID-2339,test,COVID,0.2648875956632653
COVID-2869,train,COVID,0.23309948979591838
COVID-1492,train,COVID,0.1980827487244898
COVID-2430,train,COVID,0.26534598214285715
COVID-1457,train,COVID,0.2062938456632653
COVID-789,train,COVID,0.32515545280612246
COVID-2406,train,COVID,0.26552535076530615
COVID-484,train,COVID,0.16663345025510204
COVID-3052,train,COVID,0.24944196428571427
COVID-2090,train,COVID,0.18068399234693877
COVID-628,train,COVID,0.3444874043367347
COVID-708,train,COVID,0.3432716836734694
COVID-3469,test,COVID,0.22315449617346939
COVID-1828,train,COVID,0.2002750318877551
COVID-1319,test,COVID,0.25119579081632654
COVID-1725,train,COVID,0.2966159119897959
COVID-2864,test,COVID,0.2694714604591837
COVID-1393,train,COVID,0.27134486607142855
COVID-2650,train,COVID,0.2644889987244898
COVID-244,train,COVID,0.45021524234693877
COVID-3386,test,COVID,0.24555564413265307
COVID-900,val,COVID,0.20131138392857142
COVID-177,train,COVID,0.2173748405612245
COVID-983,train,COVID,0.18777901785714285
COVID-2493,train,COVID,0.13456632653061223
COVID-1313,train,COVID,0.24091198979591838
COVID-3143,train,COVID,0.35273836096938777
COVID-263,train,COVID,0.3059032206632653
COVID-1083,train,COVID,0.24653220663265307
COVID-2342,test,COVID,0.24053332270408162
COVID-2813,train,COVID,0.30961017219387754
COVID-3211,train,COVID,0.2605827487244898
COVID-937,val,COVID,0.3081154336734694
COVID-3181,train,COVID,0.2450573979591837
COVID-984,val,COVID,0.3506656568877551
COVID-3140,train,COVID,0.35273836096938777
COVID-3510,train,COVID,0.22953204719387754
COVID-949,train,COVID,0.32180723852040816
COVID-1148,train,COVID,0.34885204081632654
COVID-2605,val,COVID,0.2858737244897959
COVID-1114,train,COVID,0.32565369897959184
COVID-1836,train,COVID,0.1886360012755102
COVID-2588,train,COVID,0.208984375
COVID-3490,train,COVID,0.24830596301020408
COVID-1386,train,COVID,0.38528380102040816
COVID-814,train,COVID,0.17275191326530612
COVID-444,train,COVID,0.291194993622449
COVID-639,train,COVID,0.3916812818877551
COVID-116,train,COVID,0.12244897959183673
COVID-1107,train,COVID,0.22102200255102042
COVID-2150,test,COVID,0.15892059948979592
COVID-301,val,COVID,0.21741470025510204
COVID-1975,train,COVID,0.23969626913265307
COVID-2713,train,COVID,0.15766501913265307
COVID-1385,train,COVID,0.13992745535714285
COVID-1660,train,COVID,0.38699776785714285
COVID-2216,val,COVID,0.1276905293367347
COVID-292,train,COVID,0.33729272959183676
COVID-2158,train,COVID,0.22315449617346939
COVID-3420,train,COVID,0.19947783801020408
COVID-1208,train,COVID,0.12386399872448979
COVID-1203,test,COVID,0.31686463647959184
COVID-2461,val,COVID,0.21400669642857142
COVID-1429,train,COVID,0.37607621173469385
COVID-180,train,COVID,0.28306361607142855
COVID-138,train,COVID,0.2502590880102041
COVID-428,train,COVID,0.36924027423469385
COVID-1849,train,COVID,0.28105070153061223
COVID-2841,test,COVID,0.298030931122449
COVID-1402,train,COVID,0.4397520727040816
COVID-625,train,COVID,0.37300701530612246
COVID-3421,val,COVID,0.23405612244897958
COVID-2580,test,COVID,0.1529815051020408
COVID-2893,train,COVID,0.20282605229591838
COVID-1528,train,COVID,0.21755420918367346
COVID-3497,train,COVID,0.22158003826530612
COVID-2906,train,COVID,0.2587292729591837
COVID-2394,train,COVID,0.14164142219387754
COVID-3150,test,COVID,0.18154097576530612
COVID-1164,train,COVID,0.27957589285714285
COVID-1018,train,COVID,0.21853077168367346
COVID-464,train,COVID,0.38821348852040816
COVID-2708,test,COVID,0.1729312818877551
COVID-922,train,COVID,0.16892538265306123
COVID-1829,train,COVID,0.3764748086734694
COVID-1161,train,COVID,0.19220344387755103
COVID-895,train,COVID,0.13291214923469388
COVID-3020,train,COVID,0.1408641581632653
COVID-2364,train,COVID,0.1749641262755102
COVID-3115,test,COVID,0.24168925382653061
COVID-1878,train,COVID,0.2246890943877551
COVID-2742,train,COVID,0.30929129464285715
COVID-1129,train,COVID,0.1380341198979592
COVID-223,train,COVID,0.20655293367346939
COVID-2319,train,COVID,0.2545838647959184
COVID-1634,train,COVID,0.294921875
COVID-209,test,COVID,0.16838727678571427
COVID-564,train,COVID,0.24493781887755103
COVID-1565,train,COVID,0.4329161352040816
COVID-2466,test,COVID,0.2801139987244898
COVID-1086,train,COVID,0.29316804846938777
COVID-2465,val,COVID,0.23325892857142858
COVID-3332,val,COVID,0.2372249681122449
COVID-1733,train,COVID,0.1769969706632653
COVID-1046,train,COVID,0.29428411989795916
COVID-2657,train,COVID,0.24005500637755103
COVID-2920,val,COVID,0.21603954081632654
COVID-3197,train,COVID,0.15772480867346939
COVID-2171,train,COVID,0.22199856505102042
COVID-1538,train,COVID,0.3535953443877551
COVID-675,train,COVID,0.24563536352040816
COVID-3457,test,COVID,0.2528101084183674
COVID-2834,val,COVID,0.21257174744897958
COVID-2684,train,COVID,0.2220184948979592
COVID-939,train,COVID,0.14973294005102042
COVID-620,train,COVID,0.32637117346938777
COVID-2724,test,COVID,0.26598373724489793
COVID-3069,val,COVID,0.2001355229591837
COVID-306,train,COVID,0.2966358418367347
COVID-2221,train,COVID,0.37025669642857145
COVID-3441,train,COVID,0.3025749362244898
COVID-591,train,COVID,0.23190369897959184
COVID-622,train,COVID,0.4074657206632653
COVID-2707,train,COVID,0.18943319515306123
COVID-726,train,COVID,0.16679288903061223
COVID-2919,test,COVID,0.18522799744897958
COVID-2667,val,COVID,0.20169005102040816
COVID-2609,train,COVID,0.24982063137755103
COVID-224,train,COVID,0.307796556122449
COVID-2797,train,COVID,0.21223294005102042
COVID-947,train,COVID,0.2308673469387755
COVID-3086,train,COVID,0.20661272321428573
COVID-553,train,COVID,0.19947783801020408
COVID-395,test,COVID,0.3001235650510204
COVID-2741,train,COVID,0.23521205357142858
COVID-878,train,COVID,0.21149553571428573
COVID-1045,train,COVID,0.2973134566326531
COVID-1270,val,COVID,0.25524154974489793
COVID-1572,train,COVID,0.37388392857142855
COVID-671,train,COVID,0.15788424744897958
COVID-2360,train,COVID,0.197265625
COVID-982,train,COVID,0.2684351084183674
COVID-448,train,COVID,0.19660794005102042
COVID-2191,train,COVID,0.20326450892857142
COVID-505,val,COVID,0.3007214604591837
COVID-392,train,COVID,0.3524593431122449
COVID-1995,train,COVID,0.2109972895408163
COVID-811,test,COVID,0.22146045918367346
COVID-3491,test,COVID,0.17317044005102042
COVID-734,train,COVID,0.2989875637755102
COVID-3141,train,COVID,0.35273836096938777
COVID-2303,train,COVID,0.17115752551020408
COVID-1930,test,COVID,0.252750318877551
